Sum of __index_level_0__,Sum of avg_temp_c,Sum of avg_sea_level_pres_hpa,Sum of avg_wind_dir_deg,Sum of avg_wind_speed_kmh,city,competition,country,city_name,Sum of Draw,Sum of max_temp_c,Sum of Loose,Sum of min_temp_c,neutral,Opponent,Sum of peak_wind_gust_kmh,Sum of Point,Sum of precipitation_mm,Result,season,Snow,Sum of snow_depth_mm,stadium,station_id,Sum of TA,Sum of TF,Team,Sum of sunshine_total_min,Sum of TotalTri,TrancheTemp,TranchWind,Sum of Win,world_cup
21756,17.2,1015.2,,8.2,Salta,2017 Rugby Championship,Argentina,Salta,0,31,1,10.7,False,South Africa,,0,,L,Winter,false,,Estadio Padre Ernesto Martearena,87047,41,23,Argentina,,64,0-20,moins de 30,0,False
22162,18.6,1015.7,,7.4,Salta,2018 Rugby Championship,Argentina,Salta,0,25.2,0,8.5,False,Argentina,,3,,W,Spring,false,,Estadio Padre Ernesto Martearena,87047,34,45,Australia,,79,0-20,moins de 30,1,False
22162,18.6,1015.7,,7.4,Salta,2018 Rugby Championship,Argentina,Salta,0,25.2,1,8.5,False,Australia,,0,,L,Spring,false,,Estadio Padre Ernesto Martearena,87047,45,34,Argentina,,79,0-20,moins de 30,0,False
22470,7.4,,341,7.1,Salta,2019 Rugby Championship,Argentina,Salta,0,20.5,0,-3.2,False,Argentina,,3,,W,Winter,false,,Estadio Padre Ernesto Martearena,87047,13,46,South Africa,,59,0-20,moins de 30,1,False
22470,7.4,,341,7.1,Salta,2019 Rugby Championship,Argentina,Salta,0,20.5,1,-3.2,False,South Africa,,0,,L,Winter,false,,Estadio Padre Ernesto Martearena,87047,46,13,Argentina,,59,0-20,moins de 30,0,False
23534,15.4,1013.1,304,9.6,Salta,2022 Scotland tour of Argentina,Argentina,Salta,0,29,1,3.6,False,Argentina,,0,0,L,Winter,false,,Estadio Padre Ernesto Martearena,87047,6,29,Scotland,,35,0-20,moins de 30,0,False
23534,15.4,1013.1,304,9.6,Salta,2022 Scotland tour of Argentina,Argentina,Salta,0,29,0,3.6,False,Scotland,,3,0,W,Winter,false,,Estadio Padre Ernesto Martearena,87047,29,6,Argentina,,35,0-20,moins de 30,1,False
21087,28.6,1015.7,,14.4,San Juan,2012 June rugby union tests,Argentina,San Juan,0,32.8,1,26.1,False,Argentina,,0,0,L,Summer,false,0,Estadio Bicentenario,78526,37,22,Italy,,59,20-30,moins de 30,0,False
14317,3.6,,,,San Juan,2012 June rugby union tests,Argentina,San Juan,0,14,1,-4.5,False,Argentina,,0,,L,Winter,false,,Estadio Bicentenario,87311,37,22,Italy,,59,0-20,no data,0,False
21087,28.6,1015.7,,14.4,San Juan,2012 June rugby union tests,Argentina,San Juan,0,32.8,0,26.1,False,Italy,,3,0,W,Summer,false,0,Estadio Bicentenario,78526,22,37,Argentina,,59,20-30,moins de 30,1,False
14317,3.6,,,,San Juan,2012 June rugby union tests,Argentina,San Juan,0,14,0,-4.5,False,Italy,,3,,W,Winter,false,,Estadio Bicentenario,87311,22,37,Argentina,,59,0-20,no data,1,False
22914,28,1018,,14.8,San Juan,2017 England tour of Argentina,Argentina,San Juan,0,31.7,0,25.6,False,Argentina,,3,1,W,Summer,false,0,Estadio Bicentenario,78526,34,38,England,,72,20-30,moins de 30,1,False
16144,13.3,,,,San Juan,2017 England tour of Argentina,Argentina,San Juan,0,,0,4,False,Argentina,,3,,W,Winter,false,,Estadio Bicentenario,87311,34,38,England,,72,0-20,no data,1,False
22914,28,1018,,14.8,San Juan,2017 England tour of Argentina,Argentina,San Juan,0,31.7,1,25.6,False,England,,0,1,L,Summer,false,0,Estadio Bicentenario,78526,38,34,Argentina,,72,20-30,moins de 30,0,False
16144,13.3,,,,San Juan,2017 England tour of Argentina,Argentina,San Juan,0,,1,4,False,England,,0,,L,Winter,false,,Estadio Bicentenario,87311,38,34,Argentina,,72,0-20,no data,0,False
23278,26.7,1017.9,97,17.6,San Juan,2018 Wales tour of Argentina and North America,Argentina,San Juan,0,30.6,0,23.9,False,Argentina,,3,14,W,Summer,false,0,Estadio San Juan del Bicentenario,78526,10,23,Wales,,33,20-30,moins de 30,1,False
16508,7.1,,,,San Juan,2018 Wales tour of Argentina and North America,Argentina,San Juan,0,,0,-1.4,False,Argentina,,3,,W,Winter,false,,Estadio San Juan del Bicentenario,87311,10,23,Wales,,33,0-20,no data,1,False
23278,26.7,1017.9,97,17.6,San Juan,2018 Wales tour of Argentina and North America,Argentina,San Juan,0,30.6,1,23.9,False,Wales,,0,14,L,Summer,false,0,Estadio San Juan del Bicentenario,78526,23,10,Argentina,,33,20-30,moins de 30,0,False
16508,7.1,,,,San Juan,2018 Wales tour of Argentina and North America,Argentina,San Juan,0,,1,-1.4,False,Wales,,0,,L,Winter,false,,Estadio San Juan del Bicentenario,87311,23,10,Argentina,,33,0-20,no data,0,False
24804,28.8,1016.1,48,12.6,San Juan,2022 Rugby Championship,Argentina,San Juan,0,32.2,1,26.1,False,Argentina,,0,0,L,Summer,false,0,Estadio San Juan del Bicentenario,78526,48,17,Australia,,65,20-30,moins de 30,0,False
18033,13.7,1011.8,73,5.9,San Juan,2022 Rugby Championship,Argentina,San Juan,0,24.6,1,2.2,False,Argentina,,0,0,L,Winter,false,,Estadio San Juan del Bicentenario,87311,48,17,Australia,,65,0-20,moins de 30,0,False
24804,28.8,1016.1,48,12.6,San Juan,2022 Rugby Championship,Argentina,San Juan,0,32.2,0,26.1,False,Australia,,3,0,W,Summer,false,0,Estadio San Juan del Bicentenario,78526,17,48,Argentina,,65,20-30,moins de 30,1,False
18033,13.7,1011.8,73,5.9,San Juan,2022 Rugby Championship,Argentina,San Juan,0,24.6,0,2.2,False,Australia,,3,0,W,Winter,false,,Estadio San Juan del Bicentenario,87311,17,48,Argentina,,65,0-20,moins de 30,1,False
17916,13.6,1014,203,12.4,San Salvador de Jujuy,2022 Scotland tour of Argentina,Argentina,San Salvador de Jujuy,0,22.9,1,5.7,False,Argentina,,0,0,L,Winter,false,,Estadio 23 de Agosto,87046,26,18,Scotland,,44,0-20,moins de 30,0,False
17916,13.6,1014,203,12.4,San Salvador de Jujuy,2022 Scotland tour of Argentina,Argentina,San Salvador de Jujuy,0,22.9,0,5.7,False,Scotland,,3,0,W,Winter,false,,Estadio 23 de Agosto,87046,18,26,Argentina,,44,0-20,moins de 30,1,False
27844,18.6,,,7.9,Santa Fe,2007 June rugby union tests,Argentina,Santa Fe,0,26.1,1,12.2,False,Argentina,,0,0,L,Spring,false,0,Estadio Brigadier General Estanislao López,72365,22,20,Ireland,,42,0-20,moins de 30,0,False
27844,18.6,,,7.9,Santa Fe,2007 June rugby union tests,Argentina,Santa Fe,0,26.1,0,12.2,False,Ireland,,3,0,W,Spring,false,0,Estadio Brigadier General Estanislao López,72365,20,22,Argentina,,42,0-20,moins de 30,1,False
31148,26.9,1009.8,,11.2,Santa Fe,2016 mid year test,Argentina,Santa Fe,0,33.3,1,19.4,False,Argentina,,0,0,L,Summer,false,0,Estadio B.G Estanislao López,72365,30,24,Italy,,54,20-30,moins de 30,0,False
31148,26.9,1009.8,,11.2,Santa Fe,2016 mid year test,Argentina,Santa Fe,0,33.3,0,19.4,False,Italy,,3,0,W,Summer,false,0,Estadio B.G Estanislao López,72365,24,30,Argentina,,54,20-30,moins de 30,1,False
31519,28.1,1005.3,,12.2,Santa Fe,2017 England tour of Argentina,Argentina,Santa Fe,0,37.8,0,15,False,Argentina,,3,0,W,Summer,false,0,Estadio Estanislao López,72365,25,35,England,,60,20-30,moins de 30,1,False
31519,28.1,1005.3,,12.2,Santa Fe,2017 England tour of Argentina,Argentina,Santa Fe,0,37.8,1,15,False,England,,0,0,L,Summer,false,0,Estadio Estanislao López,72365,35,25,Argentina,,60,20-30,moins de 30,0,False
13670,28.4,1009.9,,10.8,Singapore,2017 mid-year test,Singapore,Singapore,0,32,0,27,True,Italy,,3,0,W,Summer,false,,National Stadium,48698,13,34,Scotland,,47,20-30,moins de 30,1,False
13670,28.4,1009.9,,10.8,Singapore,2017 mid-year test,Singapore,Singapore,0,32,1,27,True,Scotland,,0,0,L,Summer,false,,National Stadium,48698,34,13,Italy,,47,20-30,moins de 30,0,False
23792,8.8,,,,Strasbourg,1989 Australia tour of France and Canada,France,Strasbourg,0,10,1,7.7,False,Australia,,0,2,L,Autumn,false,,Stade de la Meinau,07190,32,15,France,,47,0-20,no data,0,False
23792,8.8,,,,Strasbourg,1989 Australia tour of France and Canada,France,Strasbourg,0,10,0,7.7,False,France,,3,2,W,Autumn,false,,Stade de la Meinau,07190,15,32,Australia,,47,0-20,no data,1,False
1040,,,,,Sydney,1932 New Zealand tour of Australia,Australia,Sydney,0,,1,,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,22,17,New Zealand,,39,no data,no data,0,False
1061,,,,,Sydney,1932 New Zealand tour of Australia,Australia,Sydney,0,,0,,False,Australia,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,13,21,New Zealand,,34,no data,no data,1,False
1061,,,,,Sydney,1932 New Zealand tour of Australia,Australia,Sydney,0,,1,,False,New Zealand,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,21,13,Australia,,34,no data,no data,0,False
1040,,,,,Sydney,1932 New Zealand tour of Australia,Australia,Sydney,0,,0,,False,New Zealand,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,17,22,Australia,,39,no data,no data,1,False
1824,,,,,Sydney,1934 New Zealand tour of Australia,Australia,Sydney,1,,0,,False,Australia,,1,16.5,D,Winter,false,,Sydney Cricket Ground,94767,3,3,New Zealand,,6,no data,no data,0,False
1810,,,,,Sydney,1934 New Zealand tour of Australia,Australia,Sydney,0,,1,,False,Australia,,0,10.7,L,Winter,false,,Sydney Cricket Ground,94767,25,11,New Zealand,,36,no data,no data,0,False
1824,,,,,Sydney,1934 New Zealand tour of Australia,Australia,Sydney,1,,0,,False,New Zealand,,1,16.5,D,Winter,false,,Sydney Cricket Ground,94767,3,3,Australia,,6,no data,no data,0,False
1810,,,,,Sydney,1934 New Zealand tour of Australia,Australia,Sydney,0,,0,,False,New Zealand,,3,10.7,W,Winter,false,,Sydney Cricket Ground,94767,11,25,Australia,,36,no data,no data,1,False
5737,,,,,Sydney,1937 South Africa tour of Australia and New Zealand,Australia,Sydney,0,,0,,False,Australia,,6,15.2,W,Winter,false,,Sydney Cricket Ground,94767,22,35,South Africa,,57,no data,no data,2,False
5737,,,,,Sydney,1937 South Africa tour of Australia and New Zealand,Australia,Sydney,0,,2,,False,South Africa,,0,15.2,L,Winter,false,,Sydney Cricket Ground,94767,35,22,Australia,,57,no data,no data,0,False
6521,,,,,Sydney,1938 New Zealand tour of Australia,Australia,Sydney,0,,2,,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,15,38,New Zealand,,53,no data,no data,0,False
6521,,,,,Sydney,1938 New Zealand tour of Australia,Australia,Sydney,0,,0,,False,New Zealand,,6,0,W,Winter,false,,Sydney Cricket Ground,94767,38,15,Australia,,53,no data,no data,2,False
6512,,,,,Sydney,1947 New Zealand tour of Australia,Australia,Sydney,0,17.4,0,8.2,False,Australia,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,14,27,New Zealand,,41,no data,no data,1,False
6512,,,,,Sydney,1947 New Zealand tour of Australia,Australia,Sydney,0,17.4,1,8.2,False,New Zealand,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,27,14,Australia,,41,no data,no data,0,False
15950,23.4,,,,Sydney,1951 New Zealand tour of Australia,Australia,Sydney,0,33.8,0,13.4,False,Australia,,6,26.4,W,Winter,false,,Sydney Cricket Ground,94767,11,25,New Zealand,,36,0-20,no data,2,False
15950,23.4,,,,Sydney,1951 New Zealand tour of Australia,Australia,Sydney,0,33.8,2,13.4,False,New Zealand,,0,26.4,L,Winter,false,,Sydney Cricket Ground,94767,25,11,Australia,,36,0-20,no data,0,False
9767,12.8,,,,Sydney,1956 South Africa tour of Australia and New Zealand,Australia,Sydney,0,19.7,0,9.9,False,Australia,,3,0,W,Autumn,false,,Sydney Cricket Ground,94767,0,9,South Africa,,9,0-20,no data,1,False
9767,12.8,,,,Sydney,1956 South Africa tour of Australia and New Zealand,Australia,Sydney,0,19.7,1,9.9,False,South Africa,,0,0,L,Autumn,false,,Sydney Cricket Ground,94767,9,0,Australia,,9,0-20,no data,0,False
10131,11.2,,,,Sydney,1957 New Zealand tour of Australia,Australia,Sydney,0,19.4,0,4.6,False,Australia,,3,0,W,Autumn,false,,Sydney Cricket Ground,94767,11,25,New Zealand,,36,0-20,no data,1,False
10131,11.2,,,,Sydney,1957 New Zealand tour of Australia,Australia,Sydney,0,19.4,1,4.6,False,New Zealand,,0,0,L,Autumn,false,,Sydney Cricket Ground,94767,25,11,Australia,,36,0-20,no data,0,False
11685,13.2,,,,Sydney,1961 France tour of New Zealand and Australia,Australia,Sydney,0,14.6,1,8.3,False,Australia,,0,31,L,Winter,false,,Sydney Cricket Ground,94767,8,15,France,,23,0-20,no data,0,False
11685,13.2,,,,Sydney,1961 France tour of New Zealand and Australia,Australia,Sydney,0,14.6,0,8.3,False,France,,3,31,W,Winter,false,,Sydney Cricket Ground,94767,15,8,Australia,,23,0-20,no data,1,False
11967,14.4,,,,Sydney,1962 New Zealand tour of Australia,Australia,Sydney,0,20.2,1,8.4,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,5,14,New Zealand,,19,0-20,no data,0,False
11967,14.4,,,,Sydney,1962 New Zealand tour of Australia,Australia,Sydney,0,20.2,0,8.4,False,New Zealand,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,14,5,Australia,,19,0-20,no data,1,False
12332,14.4,,,,Sydney,1963 England tour of Australia and New Zealand,Australia,Sydney,0,16.8,0,10.6,False,Australia,,3,0,W,Winter,false,,Sydney Sports Ground,94767,18,9,England,,27,0-20,no data,1,False
12332,14.4,,,,Sydney,1963 England tour of Australia and New Zealand,Australia,Sydney,0,16.8,1,10.6,False,England,,0,0,L,Winter,false,,Sydney Sports Ground,94767,9,18,Australia,,27,0-20,no data,0,False
13078,13.8,,,,Sydney,1965 South Africa tour of Australia and New Zealand,Australia,Sydney,0,20.7,1,6.7,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,18,11,South Africa,,29,0-20,no data,0,False
13078,13.8,,,,Sydney,1965 South Africa tour of Australia and New Zealand,Australia,Sydney,0,20.7,0,6.7,False,South Africa,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,11,18,Australia,,29,0-20,no data,1,False
13771,20.3,,,,Sydney,1967 Ireland tour of Australia,Australia,Sydney,0,26.8,1,12.2,False,Australia,,0,0,L,Autumn,false,,Sydney Cricket Ground,94767,5,11,Ireland,,16,20-30,no data,0,False
13771,20.3,,,,Sydney,1967 Ireland tour of Australia,Australia,Sydney,0,26.8,0,12.2,False,Ireland,,3,0,W,Autumn,false,,Sydney Cricket Ground,94767,11,5,Australia,,16,20-30,no data,1,False
14233,10.1,,,,Sydney,1968 France tour of New Zealand and Australia,Australia,Sydney,0,15.5,1,7.2,False,Australia,,0,4.8,L,Winter,false,,Sydney Cricket Ground,94767,11,10,France,,21,0-20,no data,0,False
14233,10.1,,,,Sydney,1968 France tour of New Zealand and Australia,Australia,Sydney,0,15.5,0,7.2,False,France,,3,4.8,W,Winter,false,,Sydney Cricket Ground,94767,10,11,Australia,,21,0-20,no data,1,False
14170,13.4,,,,Sydney,1968 New Zealand tour of Australia,Australia,Sydney,0,17.3,0,9.2,False,Australia,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,11,27,New Zealand,,38,0-20,no data,1,False
14170,13.4,,,,Sydney,1968 New Zealand tour of Australia,Australia,Sydney,0,17.3,1,9.2,False,New Zealand,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,27,11,Australia,,38,0-20,no data,0,False
14541,14.8,,,,Sydney,"1969 Wales tour of Australia, New Zealand and Fiji",Australia,Sydney,0,16,0,13.4,False,Australia,,3,22.6,W,Winter,false,,Sydney Cricket Ground,94767,16,19,Wales,,35,0-20,no data,1,False
14541,14.8,,,,Sydney,"1969 Wales tour of Australia, New Zealand and Fiji",Australia,Sydney,0,16,1,13.4,False,Wales,,0,22.6,L,Winter,false,,Sydney Cricket Ground,94767,19,16,Australia,,35,0-20,no data,0,False
14891,,,,,Sydney,1970 Scotland tour of Australia,Australia,Sydney,0,15.9,0,7.7,False,Australia,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,23,3,Scotland,,26,no data,no data,1,False
14891,,,,,Sydney,1970 Scotland tour of Australia,Australia,Sydney,0,15.9,1,7.7,False,Scotland,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,3,23,Australia,,26,no data,no data,0,False
15318,,,,,Sydney,1971 South Africa tour of Australia,Australia,Sydney,0,18.6,1,9.7,False,Australia,,0,10.7,L,Winter,false,,Sydney Cricket Ground,94767,6,18,South Africa,,24,no data,no data,0,False
15297,,,,,Sydney,1971 South Africa tour of Australia,Australia,Sydney,0,19.1,0,10.2,False,Australia,,3,3.6,W,Winter,false,,Sydney Cricket Ground,94767,11,19,South Africa,,30,no data,no data,1,False
15297,,,,,Sydney,1971 South Africa tour of Australia,Australia,Sydney,0,19.1,1,10.2,False,South Africa,,0,3.6,L,Winter,false,,Sydney Cricket Ground,94767,19,11,Australia,,30,no data,no data,0,False
15318,,,,,Sydney,1971 South Africa tour of Australia,Australia,Sydney,0,18.6,0,9.7,False,South Africa,,3,10.7,W,Winter,false,,Sydney Cricket Ground,94767,18,6,Australia,,24,no data,no data,1,False
15633,,,,,Sydney,1972 France tour of Australia,Australia,Sydney,1,18.3,0,6.5,False,Australia,,1,0.3,D,Winter,false,,Sydney Cricket Ground,94767,14,14,France,,28,no data,no data,0,False
15633,,,,,Sydney,1972 France tour of Australia,Australia,Sydney,1,18.3,0,6.5,False,France,,1,0.3,D,Winter,false,,Sydney Cricket Ground,94767,14,14,Australia,,28,no data,no data,0,False
16340,14,,,,Sydney,1974 New Zealand tour of Australia,Australia,Sydney,0,16.6,1,8.4,False,Australia,,0,7,L,Autumn,false,,Sydney Cricket Ground,94767,6,11,New Zealand,,17,0-20,no data,0,False
16354,12.3,,,,Sydney,1974 New Zealand tour of Australia,Australia,Sydney,0,18.4,1,9.5,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,6,16,New Zealand,,22,0-20,no data,0,False
16340,14,,,,Sydney,1974 New Zealand tour of Australia,Australia,Sydney,0,16.6,0,8.4,False,New Zealand,,3,7,W,Autumn,false,,Sydney Cricket Ground,94767,11,6,Australia,,17,0-20,no data,1,False
16354,12.3,,,,Sydney,1974 New Zealand tour of Australia,Australia,Sydney,0,18.4,0,9.5,False,New Zealand,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,16,6,Australia,,22,0-20,no data,1,False
16704,14,,,,Sydney,1975 England tour of Australia,Australia,Sydney,0,19.3,0,12.8,False,Australia,,3,0,W,Autumn,false,,Sydney Cricket Ground,94767,16,9,England,,25,0-20,no data,1,False
16704,14,,,,Sydney,1975 England tour of Australia,Australia,Sydney,0,19.3,1,12.8,False,England,,0,0,L,Autumn,false,,Sydney Cricket Ground,94767,9,16,Australia,,25,0-20,no data,0,False
17824,10.3,,,,Sydney,1978 Wales tour of Australia,Australia,Sydney,0,16.9,1,7.3,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,19,17,Wales,,36,0-20,no data,0,False
17824,10.3,,,,Sydney,1978 Wales tour of Australia,Australia,Sydney,0,16.9,0,7.3,False,Wales,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,17,19,Australia,,36,0-20,no data,1,False
18188,14,,,,Sydney,1979 Ireland tour of Australia,Australia,Sydney,0,17.9,0,6.2,False,Australia,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,3,9,Ireland,,12,0-20,no data,1,False
18188,14,,,,Sydney,1979 Ireland tour of Australia,Australia,Sydney,0,17.9,1,6.2,False,Ireland,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,9,3,Australia,,12,0-20,no data,0,False
18230,9.3,,,,Sydney,1979 New Zealand tour of Australia,Australia,Sydney,0,14.7,0,4.9,False,Australia,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,12,6,New Zealand,,18,0-20,no data,1,False
18230,9.3,,,,Sydney,1979 New Zealand tour of Australia,Australia,Sydney,0,14.7,1,4.9,False,New Zealand,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,6,12,Australia,,18,0-20,no data,0,False
18580,8.8,,,,Sydney,1980 New Zealand tour of Australia and Fiji,Australia,Sydney,0,16.9,1,4,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,26,10,New Zealand,,36,0-20,no data,0,False
18559,10.7,,,,Sydney,1980 New Zealand tour of Australia and Fiji,Australia,Sydney,0,17,0,6.7,False,Australia,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,13,9,New Zealand,,22,0-20,no data,1,False
18559,10.7,,,,Sydney,1980 New Zealand tour of Australia and Fiji,Australia,Sydney,0,17,1,6.7,False,New Zealand,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,9,13,Australia,,22,0-20,no data,0,False
18580,8.8,,,,Sydney,1980 New Zealand tour of Australia and Fiji,Australia,Sydney,0,16.9,0,4,False,New Zealand,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,10,26,Australia,,36,0-20,no data,1,False
18944,9.7,,,,Sydney,1981 France tour of Australia,Australia,Sydney,0,14.9,1,2.5,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,24,14,France,,38,0-20,no data,0,False
18944,9.7,,,,Sydney,1981 France tour of Australia,Australia,Sydney,0,14.9,0,2.5,False,France,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,14,24,Australia,,38,0-20,no data,1,False
19308,12.2,,,,Sydney,1982 Scotland tour of Australia,Australia,Sydney,0,15.7,0,9.5,False,Australia,,3,18.2,W,Winter,false,,Sydney Cricket Ground,94767,33,9,Scotland,,42,0-20,no data,1,False
19308,12.2,,,,Sydney,1982 Scotland tour of Australia,Australia,Sydney,0,15.7,1,9.5,False,Scotland,,0,18.2,L,Winter,false,,Sydney Cricket Ground,94767,9,33,Australia,,42,0-20,no data,0,False
19701,16.1,,,,Sydney,1983 Argentina tour of Australia,Australia,Sydney,0,21.9,0,7.5,False,Argentina,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,13,29,Australia,,42,0-20,no data,1,False
19701,16.1,,,,Sydney,1983 Argentina tour of Australia,Australia,Sydney,0,21.9,1,7.5,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,29,13,Argentina,,42,0-20,no data,0,False
19714,11.3,,,,Sydney,1983 New Zealand tour of Australia,Australia,Sydney,0,16.5,1,6,False,Australia,,0,6.8,L,Winter,false,,Sydney Cricket Ground,94767,8,18,New Zealand,,26,0-20,no data,0,False
19714,11.3,,,,Sydney,1983 New Zealand tour of Australia,Australia,Sydney,0,16.5,0,6,False,New Zealand,,3,6.8,W,Winter,false,,Sydney Cricket Ground,94767,18,8,Australia,,26,0-20,no data,1,False
40128,28.8,,,,Sydney,1984 New Zealand tour of Australia,Australia,Sydney,0,36.2,0,13.5,False,Australia,,6,0,W,Winter,false,,Sydney Cricket Ground,94767,40,34,New Zealand,,74,0-20,no data,2,False
40128,28.8,,,,Sydney,1984 New Zealand tour of Australia,Australia,Sydney,0,36.2,2,13.5,False,New Zealand,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,34,40,Australia,,74,0-20,no data,0,False
20771,10.4,,,,Sydney,1986 Argentina tour of Australia,Australia,Sydney,0,14.1,0,5.4,False,Argentina,,3,0,W,Winter,false,,Sydney Cricket Ground,94767,0,26,Australia,,26,0-20,no data,1,False
20771,10.4,,,,Sydney,1986 Argentina tour of Australia,Australia,Sydney,0,14.1,1,5.4,False,Australia,,0,0,L,Winter,false,,Sydney Cricket Ground,94767,26,0,Argentina,,26,0-20,no data,0,False
